Date;cac40_price
05/12/2011;4023.29
05/11/2011;4058.08
05/10/2011;4052.51
05/09/2011;4007.26
05/06/2011;4058.01
05/05/2011;4004.87
05/04/2011;4043.13
05/03/2011;4096.84
05/02/2011;4108.77
04/29/2011;4106.92
04/28/2011;4104.90
04/27/2011;4067.72
04/26/2011;4045.29
04/21/2011;4021.88
04/20/2011;4004.62
04/19/2011;3908.58
04/18/2011;3881.24
04/15/2011;3974.48
04/14/2011;3970.39
04/13/2011;4006.23
04/12/2011;3976.60
04/11/2011;4038.70
04/08/2011;4061.91
04/07/2011;4028.30
04/06/2011;4048.16
04/05/2011;4041.74
04/04/2011;4042.92
04/01/2011;4054.76
03/31/2011;3989.18
03/30/2011;4024.44
03/29/2011;3987.80
03/28/2011;3976.95
03/25/2011;3972.38
03/24/2011;3968.84
03/23/2011;3913.73
03/22/2011;3892.71
03/21/2011;3904.45
03/18/2011;3810.22
03/17/2011;3786.21
03/16/2011;3696.56
03/15/2011;3780.85
03/14/2011;3878.04
03/11/2011;3928.68
03/10/2011;3963.99
03/09/2011;3993.81
03/08/2011;4015.91
03/07/2011;3990.41
03/04/2011;4020.21
03/03/2011;4060.76
03/02/2011;4034.32
03/01/2011;4067.15
02/28/2011;4110.35
02/25/2011;4070.38
02/24/2011;4009.64
02/23/2011;4013.12
02/22/2011;4050.27
02/21/2011;4097.41
02/18/2011;4157.14
02/17/2011;4152.31
02/16/2011;4151.26
02/15/2011;4110.34
02/14/2011;4096.62
02/11/2011;4101.31
02/10/2011;4095.14
02/09/2011;4090.74
02/08/2011;4108.27
02/07/2011;4090.80
02/04/2011;4047.21
02/03/2011;4036.59
02/02/2011;4066.53
02/01/2011;4072.62
01/31/2011;4005.50
01/28/2011;4002.32
01/27/2011;4059.57
01/26/2011;4049.07
01/25/2011;4019.62
01/24/2011;4033.21
01/21/2011;4017.45
01/20/2011;3964.84
01/19/2011;3976.71
01/18/2011;4012.68
01/17/2011;3975.41
01/14/2011;3983.28
01/13/2011;3974.83
01/12/2011;3945.07
01/11/2011;3861.92
01/10/2011;3802.03
01/07/2011;3865.58
01/06/2011;3904.42
01/05/2011;3904.61
01/04/2011;3916.03
01/03/2011;3900.86
12/31/2010;3804.78
12/30/2010;3850.76
12/29/2010;3890.65
12/28/2010;3858.72
12/27/2010;3862.19
12/24/2010;3900.39
12/23/2010;3911.32
12/22/2010;3919.71
12/21/2010;3927.49
12/20/2010;3885.08
12/17/2010;3867.35
12/16/2010;3888.36
12/15/2010;3880.19
12/14/2010;3902.87
12/13/2010;3892.44
12/10/2010;3857.35
12/09/2010;3858.05
12/08/2010;3831.98
12/07/2010;3810.50
12/06/2010;3749.23
12/03/2010;3750.55
12/02/2010;3747.04
12/01/2010;3669.29
11/30/2010;3610.44
11/29/2010;3636.96
11/26/2010;3728.65
11/25/2010;3760.42
11/24/2010;3747.61
11/23/2010;3724.42
11/22/2010;3818.89
11/19/2010;3860.16
11/18/2010;3867.97
11/17/2010;3792.35
11/16/2010;3762.47
11/15/2010;3864.24
11/12/2010;3831.12
11/11/2010;3867.35
11/10/2010;3888.45
11/09/2010;3945.71
11/08/2010;3913.70
11/05/2010;3916.73
11/04/2010;3916.78
11/03/2010;3842.94
11/02/2010;3865.72
11/01/2010;3841.11
10/29/2010;3833.50
10/28/2010;3834.84
10/27/2010;3815.77
10/26/2010;3852.66
10/25/2010;3870.00
10/22/2010;3868.54
10/21/2010;3878.27
10/20/2010;3828.15
10/19/2010;3807.17
10/18/2010;3834.50
10/15/2010;3827.37
10/14/2010;3819.17
10/13/2010;3828.34
10/12/2010;3748.86
10/11/2010;3768.49
10/08/2010;3763.18
10/07/2010;3770.47
10/06/2010;3764.91
10/05/2010;3731.93
10/04/2010;3649.81
10/01/2010;3692.09
09/30/2010;3715.18
09/29/2010;3737.12
09/28/2010;3762.35
09/27/2010;3766.16
09/24/2010;3782.48
09/23/2010;3710.61
09/22/2010;3735.05
09/21/2010;3784.40
09/20/2010;3788.01
09/17/2010;3722.02
09/16/2010;3736.30
09/15/2010;3755.64
09/14/2010;3774.40
09/13/2010;3767.15
09/10/2010;3725.82
09/09/2010;3722.15
09/08/2010;3677.21
09/07/2010;3643.81
09/06/2010;3684.73
09/03/2010;3672.20
09/02/2010;3631.43
09/01/2010;3623.84
08/31/2010;3490.79
08/30/2010;3487.01
08/27/2010;3507.44
08/26/2010;3475.03
08/25/2010;3450.19
08/24/2010;3491.11
08/23/2010;3553.23
08/20/2010;3526.12
08/19/2010;3572.40
08/18/2010;3647.93
08/17/2010;3663.13
08/16/2010;3597.60
08/13/2010;3610.91
08/12/2010;3621.07
08/11/2010;3628.29
08/10/2010;3730.58
08/09/2010;3777.37
08/06/2010;3716.05
08/05/2010;3764.19
08/04/2010;3760.72
08/03/2010;3747.51
08/02/2010;3752.03
07/30/2010;3643.14
07/29/2010;3651.91
07/28/2010;3670.36
07/27/2010;3666.40
07/26/2010;3636.18
07/23/2010;3607.05
07/22/2010;3600.57
07/21/2010;3493.92
07/20/2010;3468.02
07/19/2010;3486.33
07/16/2010;3500.16
07/15/2010;3581.82
07/14/2010;3632.98
07/13/2010;3637.76
07/12/2010;3567.66
07/09/2010;3554.48
07/08/2010;3538.25
07/07/2010;3483.44
07/06/2010;3423.36
07/05/2010;3332.46
07/02/2010;3348.37
07/01/2010;3339.90
06/30/2010;3442.89
06/29/2010;3432.99
06/28/2010;3576.45
06/25/2010;3519.73
06/24/2010;3555.36
06/23/2010;3641.79
06/22/2010;3705.32
06/21/2010;3736.15
06/18/2010;3687.21
06/17/2010;3683.08
06/16/2010;3675.93
06/15/2010;3661.51
06/14/2010;3626.04
06/11/2010;3555.52
06/10/2010;3516.64
06/09/2010;3446.77
06/08/2010;3380.36
06/07/2010;3413.72
06/04/2010;3455.61
06/03/2010;3557.34
06/02/2010;3501.50
06/01/2010;3503.08
05/31/2010;3507.56
05/28/2010;3515.06
05/27/2010;3525.31
05/26/2010;3408.59
05/25/2010;3331.29
05/24/2010;3430.93
05/21/2010;3430.74
05/20/2010;3432.52
05/19/2010;3511.67
05/18/2010;3617.32
05/17/2010;3543.55
05/14/2010;3560.36
05/13/2010;3731.54
05/12/2010;3733.87
05/11/2010;3693.20
05/10/2010;3720.29
05/07/2010;3392.59
05/06/2010;3556.11
05/05/2010;3636.03
05/04/2010;3689.29
05/03/2010;3828.46
04/30/2010;3816.99
04/29/2010;3840.62
04/28/2010;3787.00
04/27/2010;3844.60
04/26/2010;3997.39
04/23/2010;3951.30
04/22/2010;3924.65
04/21/2010;3977.67
04/20/2010;4026.65
04/19/2010;3970.47
04/16/2010;3986.63
04/15/2010;4065.65
04/14/2010;4057.70
04/13/2010;4031.99
04/12/2010;4050.50
04/09/2010;4050.54
04/08/2010;3978.46
04/07/2010;4026.97
04/06/2010;4053.94
04/01/2010;4034.23
03/31/2010;3974.01
03/30/2010;3987.41
03/29/2010;4000.66
03/26/2010;3988.93
03/25/2010;4000.48
03/24/2010;3949.81
03/23/2010;3952.55
03/22/2010;3928.00
03/19/2010;3925.44
03/18/2010;3938.18
03/17/2010;3957.89
03/16/2010;3938.95
03/15/2010;3890.91
03/12/2010;3927.40
03/11/2010;3928.95
03/10/2010;3943.55
03/09/2010;3910.01
03/08/2010;3903.54
03/05/2010;3910.42
03/04/2010;3828.41
03/03/2010;3842.52
03/02/2010;3811.92
03/01/2010;3769.54
02/26/2010;3708.80
02/25/2010;3640.77
02/24/2010;3715.68
02/23/2010;3707.06
02/22/2010;3756.70
02/19/2010;3769.54
02/18/2010;3747.83
02/17/2010;3725.21
02/16/2010;3669.04
02/15/2010;3609.22
02/12/2010;3599.07
02/11/2010;3616.75
02/10/2010;3635.61
02/09/2010;3612.76
02/08/2010;3607.27
02/05/2010;3563.76
02/04/2010;3689.25
02/03/2010;3793.47
02/02/2010;3812.13
02/01/2010;3762.01
01/29/2010;3739.46
01/28/2010;3688.79
01/27/2010;3759.80
01/26/2010;3807.04
01/25/2010;3781.85
01/22/2010;3820.78
01/21/2010;3862.16
01/20/2010;3928.95
01/19/2010;4009.67
01/18/2010;3977.46
01/15/2010;3954.38
01/14/2010;4015.77
01/13/2010;4000.86
01/12/2010;4000.05
01/11/2010;4043.09
01/08/2010;4045.14
01/07/2010;4024.80
01/06/2010;4017.67
01/05/2010;4012.91
01/04/2010;4013.97
12/31/2009;3936.33
12/30/2009;3935.50
12/29/2009;3959.98
12/28/2009;3947.15
12/24/2009;3912.73
12/23/2009;3910.75
12/22/2009;3898.38
12/21/2009;3872.06
12/18/2009;3794.44
12/17/2009;3830.82
12/16/2009;3875.82
12/15/2009;3834.09
12/14/2009;3830.44
12/11/2009;3803.72
12/10/2009;3798.38
12/09/2009;3757.39
12/08/2009;3785.30
12/07/2009;3840.05
12/04/2009;3846.62
12/03/2009;3799.11
12/02/2009;3795.92
12/01/2009;3775.74
11/30/2009;3680.15
11/27/2009;3721.45
11/26/2009;3679.23
11/25/2009;3809.16
11/24/2009;3784.62
11/23/2009;3813.17
11/20/2009;3729.36
11/19/2009;3760.22
11/18/2009;3828.16
11/17/2009;3829.06
11/16/2009;3863.16
11/13/2009;3806.01
11/12/2009;3808.07
11/11/2009;3814.39
11/10/2009;3785.59
11/09/2009;3785.49
11/06/2009;3707.29
11/05/2009;3708.73
11/04/2009;3670.33
11/03/2009;3584.25
11/02/2009;3639.46
10/30/2009;3607.69
10/29/2009;3714.02
10/28/2009;3663.78
10/27/2009;3743.95
10/26/2009;3744.45
10/23/2009;3808.24
10/22/2009;3820.85
10/21/2009;3873.22
10/20/2009;3871.45
10/19/2009;3892.36
10/16/2009;3827.60
10/15/2009;3883.83
10/14/2009;3882.67
10/13/2009;3801.39
10/12/2009;3845.80
10/09/2009;3799.61
10/08/2009;3806.81
10/07/2009;3756.41
10/06/2009;3770.21
10/05/2009;3675.01
10/02/2009;3649.90
10/01/2009;3720.77
09/30/2009;3795.41
09/29/2009;3814.10
09/28/2009;3825.00
09/25/2009;3739.14
09/24/2009;3758.36
09/23/2009;3821.79
09/22/2009;3823.52
09/21/2009;3812.16
09/18/2009;3827.84
09/17/2009;3835.27
09/16/2009;3813.79
09/15/2009;3752.21
09/14/2009;3730.61
09/11/2009;3734.89
09/10/2009;3705.87
09/09/2009;3707.69
09/08/2009;3660.96
09/07/2009;3652.83
09/04/2009;3598.76
09/03/2009;3553.51
09/02/2009;3573.13
09/01/2009;3583.44
08/31/2009;3653.54
08/28/2009;3693.14
08/27/2009;3648.53
08/26/2009;3668.34
08/25/2009;3680.61
08/24/2009;3652.17
08/21/2009;3615.81
08/20/2009;3505.32
08/19/2009;3450.34
08/18/2009;3450.69
08/17/2009;3419.69
08/14/2009;3495.27
08/13/2009;3524.39
08/12/2009;3507.24
08/11/2009;3456.18
08/10/2009;3504.54
08/07/2009;3521.14
08/06/2009;3477.83
08/05/2009;3458.53
08/04/2009;3476.37
08/03/2009;3477.80
07/31/2009;3426.27
07/30/2009;3435.49
07/29/2009;3365.62
07/28/2009;3330.97
07/27/2009;3372.36
07/24/2009;3366.45
07/23/2009;3373.72
07/22/2009;3305.07
07/21/2009;3302.89
07/20/2009;3270.94
07/17/2009;3218.46
07/16/2009;3199.68
07/15/2009;3171.27
07/14/2009;3081.87
07/13/2009;3052.08
07/10/2009;2983.10
07/09/2009;3025.94
07/08/2009;3009.71
07/07/2009;3048.57
07/06/2009;3082.16
07/03/2009;3119.51
07/02/2009;3116.41
07/01/2009;3217.00
06/30/2009;3140.44
06/29/2009;3193.68
06/26/2009;3129.73
06/25/2009;3163.10
06/24/2009;3184.76
06/23/2009;3116.82
06/22/2009;3123.25
06/19/2009;3221.27
06/18/2009;3194.06
06/17/2009;3161.14
06/16/2009;3213.95
06/15/2009;3219.58
06/12/2009;3326.14
06/11/2009;3334.94
06/10/2009;3315.27
06/09/2009;3296.73
06/08/2009;3289.66
06/05/2009;3339.05
06/04/2009;3312.03
06/03/2009;3309.65
06/02/2009;3378.04
06/01/2009;3379.49
05/29/2009;3277.65
05/28/2009;3263.70
05/27/2009;3294.86
05/26/2009;3270.09
05/25/2009;3236.16
05/22/2009;3227.97
05/21/2009;3217.41
05/20/2009;3303.37
05/19/2009;3274.96
05/18/2009;3245.39
05/15/2009;3169.05
05/14/2009;3156.29
05/13/2009;3152.90
05/12/2009;3231.10
05/11/2009;3248.67
05/08/2009;3312.59
05/07/2009;3251.52
05/06/2009;3283.51
05/05/2009;3225.00
05/04/2009;3237.97
04/30/2009;3159.85
04/29/2009;3116.94
04/28/2009;3051.02
04/27/2009;3102.43
04/24/2009;3102.85
04/23/2009;3008.62
04/22/2009;3025.24
04/21/2009;2973.94
04/20/2009;2969.40
04/17/2009;3091.96
04/16/2009;3038.18
04/15/2009;2985.74
04/14/2009;3000.22
04/09/2009;2974.18
04/08/2009;2921.06
04/07/2009;2902.31
04/06/2009;2929.75
04/03/2009;2958.74
04/02/2009;2992.06
04/01/2009;2839.61
03/31/2009;2807.34
03/30/2009;2719.34
03/27/2009;2840.62
03/26/2009;2892.07
03/25/2009;2893.45
03/24/2009;2874.39
03/23/2009;2869.57
03/20/2009;2791.14
03/19/2009;2776.99
03/18/2009;2760.34
03/17/2009;2767.28
03/16/2009;2791.66
03/13/2009;2705.63
03/12/2009;2694.25
03/11/2009;2674.20
03/10/2009;2663.68
03/09/2009;2519.29
03/06/2009;2534.45
03/05/2009;2569.63
03/04/2009;2675.68
03/03/2009;2554.55
03/02/2009;2581.46
02/27/2009;2702.48
02/26/2009;2744.84
02/25/2009;2696.92
02/24/2009;2708.05
02/23/2009;2727.87
02/20/2009;2750.55
02/19/2009;2872.60
02/18/2009;2874.07
02/17/2009;2875.23
02/16/2009;2962.22
02/13/2009;2997.86
02/12/2009;2964.34
02/11/2009;3027.72
02/10/2009;3020.75
02/09/2009;3134.87
02/06/2009;3122.79
02/05/2009;3066.29
02/04/2009;3068.99
02/03/2009;2982.39
02/02/2009;2930.05
01/30/2009;2973.92
01/29/2009;3009.75
01/28/2009;3076.01
01/27/2009;2954.53
01/26/2009;2955.37
01/23/2009;2849.14
01/22/2009;2869.62
01/21/2009;2905.57
01/20/2009;2925.28
01/19/2009;2989.69
01/16/2009;3016.75
01/15/2009;2995.88
01/14/2009;3052.00
01/13/2009;3197.89
01/12/2009;3246.12
01/09/2009;3299.50
01/08/2009;3324.33
01/07/2009;3346.09
01/06/2009;3396.22
01/05/2009;3359.92
01/02/2009;3349.69
12/31/2008;3217.97
12/30/2008;3217.13
12/29/2008;3130.72
12/24/2008;3116.21
12/23/2008;3128.41
12/22/2008;3151.36
12/19/2008;3225.90
12/18/2008;3234.15
12/17/2008;3241.92
12/16/2008;3251.66
12/15/2008;3185.66
12/12/2008;3213.60
12/11/2008;3306.13
12/10/2008;3320.31
12/09/2008;3297.80
12/08/2008;3247.48
12/05/2008;2988.01
12/04/2008;3161.16
12/03/2008;3166.65
12/02/2008;3152.90
12/01/2008;3080.43
11/28/2008;3262.68
11/27/2008;3250.39
11/26/2008;3169.85
11/25/2008;3209.56
11/24/2008;3172.11
11/21/2008;2881.26
11/20/2008;2980.42
11/19/2008;3087.89
11/18/2008;3217.40
11/17/2008;3182.03
11/14/2008;3291.47
11/13/2008;3269.46
11/12/2008;3233.96
11/11/2008;3336.41
11/10/2008;3505.75
11/07/2008;3469.12
11/06/2008;3387.25
11/05/2008;3618.11
11/04/2008;3691.09
11/03/2008;3527.97
10/31/2008;3487.07
10/30/2008;3407.82
10/29/2008;3402.57
10/28/2008;3114.92
10/27/2008;3067.35
10/24/2008;3193.79
10/23/2008;3310.87
10/22/2008;3298.18
10/21/2008;3475.40
10/20/2008;3448.51
10/17/2008;3329.92
10/16/2008;3181.00
10/15/2008;3381.07
10/14/2008;3628.52
10/13/2008;3531.50
10/10/2008;3176.49
10/09/2008;3442.70
10/08/2008;3496.89
10/07/2008;3732.22
10/06/2008;3711.98
10/03/2008;4080.75
10/02/2008;3963.28
10/01/2008;4054.54
09/30/2008;4032.10
09/29/2008;3953.48
09/26/2008;4163.38
09/25/2008;4226.81
09/24/2008;4114.54
09/23/2008;4139.82
09/22/2008;4223.51
09/19/2008;4324.87
09/18/2008;3957.86
09/17/2008;4000.11
09/16/2008;4087.40
09/15/2008;4168.97
09/12/2008;4332.66
09/11/2008;4249.07
09/10/2008;4283.66
09/09/2008;4293.34
09/08/2008;4340.18
09/05/2008;4196.66
09/04/2008;4304.01
09/03/2008;4447.13
09/02/2008;4539.07
09/01/2008;4472.13
08/29/2008;4482.60
08/28/2008;4461.49
08/27/2008;4373.08
08/26/2008;4368.55
08/25/2008;4355.87
08/22/2008;4400.45
08/21/2008;4304.61
08/20/2008;4365.87
08/19/2008;4332.79
08/18/2008;4448.84
08/15/2008;4453.62
08/14/2008;4420.91
08/13/2008;4402.97
08/12/2008;4518.48
08/11/2008;4538.49
08/08/2008;4491.85
08/07/2008;4457.43
08/06/2008;4448.33
08/05/2008;4386.35
08/04/2008;4280.63
08/01/2008;4314.34
07/31/2008;4392.36
07/30/2008;4400.55
07/29/2008;4320.49
07/28/2008;4324.45
07/25/2008;4377.18
07/24/2008;4347.99
07/23/2008;4408.74
07/22/2008;4327.26
07/21/2008;4327.14
07/18/2008;4299.36
07/17/2008;4225.99
07/16/2008;4112.45
07/15/2008;4061.15
07/14/2008;4142.53
07/11/2008;4100.64
07/10/2008;4231.56
07/09/2008;4339.66
07/08/2008;4275.61
07/07/2008;4342.59
07/04/2008;4266.00
07/03/2008;4343.99
07/02/2008;4296.48
07/01/2008;4341.21
06/30/2008;4434.85
06/27/2008;4397.32
06/26/2008;4426.19
06/25/2008;4536.29
06/24/2008;4473.76
06/23/2008;4511.37
06/20/2008;4509.27
06/19/2008;4591.39
06/18/2008;4618.75
06/17/2008;4686.33
06/16/2008;4657.74
06/13/2008;4682.30
06/12/2008;4672.30
06/11/2008;4660.91
06/10/2008;4761.08
06/09/2008;4799.38
06/06/2008;4795.32
06/05/2008;4907.06
06/04/2008;4915.07
06/03/2008;4983.71
06/02/2008;4935.21
05/30/2008;5014.28
05/29/2008;4975.90
05/28/2008;4971.11
05/27/2008;4906.56
05/26/2008;4937.84
05/23/2008;4933.77
05/22/2008;5028.74
05/21/2008;5027.55
05/20/2008;5054.88
05/19/2008;5142.10
05/16/2008;5078.04
05/15/2008;5057.51
05/14/2008;5055.24
05/13/2008;4998.67
05/12/2008;4976.21
05/09/2008;4960.56
05/08/2008;5055.58
05/07/2008;5075.31
05/06/2008;5040.92
05/05/2008;5063.36
05/02/2008;5069.71
04/30/2008;4996.54
04/29/2008;4977.10
04/28/2008;5012.75
04/25/2008;4978.21
04/24/2008;4929.55
04/23/2008;4944.65
04/22/2008;4872.64
04/21/2008;4910.35
04/18/2008;4961.69
04/17/2008;4862.14
04/16/2008;4855.10
04/15/2008;4780.68
04/14/2008;4766.49
04/11/2008;4797.93
04/10/2008;4859.42
04/09/2008;4874.97
04/08/2008;4912.69
04/07/2008;4944.60
04/04/2008;4900.88
04/03/2008;4887.87
04/02/2008;4911.97
04/01/2008;4866.00
03/31/2008;4707.07
03/28/2008;4695.92
03/27/2008;4719.53
03/26/2008;4676.68
03/25/2008;4692.00
03/20/2008;4533.72
03/19/2008;4555.95
03/18/2008;4582.59
03/17/2008;4431.04
03/14/2008;4592.15
03/13/2008;4630.19
03/12/2008;4697.10
03/11/2008;4627.69
03/10/2008;4566.99
03/07/2008;4618.96
03/06/2008;4678.05
03/05/2008;4756.42
03/04/2008;4675.91
03/03/2008;4742.66
02/29/2008;4790.66
02/28/2008;4865.23
02/27/2008;4968.82
02/26/2008;4973.07
02/25/2008;4919.26
02/22/2008;4824.55
02/21/2008;4858.85
02/20/2008;4812.81
02/19/2008;4885.83
02/18/2008;4861.80
02/15/2008;4771.79
02/14/2008;4858.65
02/13/2008;4855.40
02/12/2008;4840.71
02/11/2008;4682.70
02/08/2008;4709.65
02/07/2008;4723.80
02/06/2008;4816.43
02/05/2008;4776.86
02/04/2008;4973.64
02/01/2008;4978.06
01/31/2008;4869.79
01/30/2008;4873.57
01/29/2008;4941.45
01/28/2008;4848.30
01/25/2008;4878.12
01/24/2008;4915.29
01/23/2008;4636.76
01/22/2008;4842.54
01/21/2008;4744.45
01/18/2008;5092.40
01/17/2008;5157.09
01/16/2008;5225.39
01/15/2008;5250.82
01/14/2008;5403.51
01/11/2008;5371.41
01/10/2008;5400.43
01/09/2008;5435.42
01/08/2008;5495.67
01/07/2008;5452.83
01/04/2008;5446.79
01/03/2008;5546.08
01/02/2008;5550.36
12/31/2007;5614.08
12/28/2007;5627.25
12/27/2007;5627.48
12/24/2007;5614.28
12/21/2007;5602.77
12/20/2007;5511.45
12/19/2007;5497.42
12/18/2007;5509.37
12/17/2007;5514.88
12/14/2007;5605.36
12/13/2007;5590.91
12/12/2007;5743.32
12/11/2007;5724.76
12/10/2007;5750.92
12/07/2007;5718.75
12/06/2007;5673.76
12/05/2007;5659.07
12/04/2007;5547.21
12/03/2007;5629.46
11/30/2007;5670.57
11/29/2007;5598.11
11/28/2007;5561.21
11/27/2007;5434.17
11/26/2007;5458.39
11/23/2007;5521.17
11/22/2007;5416.10
11/21/2007;5381.30
11/20/2007;5506.68
11/19/2007;5432.57
11/16/2007;5523.63
11/15/2007;5561.13
11/14/2007;5613.60
11/13/2007;5538.91
11/12/2007;5535.56
11/09/2007;5524.18
11/08/2007;5631.63
11/07/2007;5683.22
11/06/2007;5709.42
11/05/2007;5684.62
11/02/2007;5720.42
11/01/2007;5730.92
10/31/2007;5847.95
10/30/2007;5803.93
10/29/2007;5836.19
10/26/2007;5794.87
10/25/2007;5760.30
10/24/2007;5674.67
10/23/2007;5705.05
10/22/2007;5661.27
10/19/2007;5740.48
10/18/2007;5767.24
10/17/2007;5818.80
10/16/2007;5774.36
10/15/2007;5807.44
10/12/2007;5843.95
10/11/2007;5862.83
10/10/2007;5838.49
10/09/2007;5861.93
10/08/2007;5829.40
10/05/2007;5843.24
10/04/2007;5804.39
10/03/2007;5806.18
10/02/2007;5799.27
10/01/2007;5773.26
09/28/2007;5715.69
09/27/2007;5733.37
09/26/2007;5690.77
09/25/2007;5641.59
09/24/2007;5692.49
09/21/2007;5700.65
09/20/2007;5688.76
09/19/2007;5730.82
09/18/2007;5549.35
09/17/2007;5439.37
09/14/2007;5538.92
09/13/2007;5565.97
09/12/2007;5508.01
09/11/2007;5478.94
09/10/2007;5386.43
09/07/2007;5430.10
09/06/2007;5576.62
09/05/2007;5551.55
09/04/2007;5672.72
09/03/2007;5651.27
08/31/2007;5662.70
08/30/2007;5592.53
08/29/2007;5520.02
08/28/2007;5474.17
08/27/2007;5590.54
08/24/2007;5569.38
08/23/2007;5523.33
08/22/2007;5518.17
08/21/2007;5418.78
08/20/2007;5399.38
08/17/2007;5363.63
08/16/2007;5265.47
08/15/2007;5442.72
08/14/2007;5478.66
08/13/2007;5569.28
08/10/2007;5448.63
08/09/2007;5624.78
08/08/2007;5749.29
08/07/2007;5620.40
08/06/2007;5532.99
08/03/2007;5597.89
08/02/2007;5682.07
08/01/2007;5654.30
07/31/2007;5751.08
07/30/2007;5646.36
07/27/2007;5643.96
07/26/2007;5675.05
07/25/2007;5837.11
07/24/2007;5907.47
07/23/2007;6009.16
07/20/2007;5957.16
07/19/2007;6065.50
07/18/2007;5995.97
07/17/2007;6099.21
07/16/2007;6125.60
07/13/2007;6117.96
07/12/2007;6103.05
07/11/2007;6001.09
07/10/2007;6019.22
07/09/2007;6104.66
07/06/2007;6102.69
07/05/2007;6059.53
07/04/2007;6098.08
07/03/2007;6069.84
07/02/2007;6026.95
06/29/2007;6054.93
06/28/2007;6006.31
06/27/2007;5941.67
06/26/2007;5953.36
06/25/2007;6002.85
06/22/2007;6023.25
06/21/2007;6029.79
06/20/2007;6093.29
06/19/2007;6071.67
06/18/2007;6087.15
06/15/2007;6105.28
06/14/2007;6047.23
06/13/2007;5934.27
06/12/2007;5898.16
06/11/2007;5940.09
06/08/2007;5883.29
06/07/2007;5890.49
06/06/2007;5977.87
06/05/2007;6078.54
06/04/2007;6125.81
06/01/2007;6168.15
05/31/2007;6104.00
05/30/2007;6042.15
05/29/2007;6056.39
05/28/2007;6071.47
05/25/2007;6057.49
05/24/2007;6048.31
05/23/2007;6120.20
05/22/2007;6089.72
05/21/2007;6089.91
05/18/2007;6101.14
05/17/2007;6027.00
05/16/2007;6017.91
05/15/2007;6049.76
05/14/2007;6026.42
05/11/2007;6050.63
05/10/2007;6012.76
05/09/2007;6051.63
05/08/2007;6034.25
05/07/2007;6071.48
05/04/2007;6068.83
05/03/2007;6004.28
05/02/2007;5990.13
04/30/2007;5960.04
04/27/2007;5930.77
04/26/2007;5944.44
04/25/2007;5947.33
04/24/2007;5886.03
04/23/2007;5917.32
04/20/2007;5938.90
04/19/2007;5829.04
04/18/2007;5835.95
04/17/2007;5858.14
04/16/2007;5861.97
04/13/2007;5789.34
04/12/2007;5748.94
04/11/2007;5751.92
04/10/2007;5766.27
04/05/2007;5741.38
04/04/2007;5739.01
04/03/2007;5711.91
04/02/2007;5645.56
03/30/2007;5634.16
03/29/2007;5631.53
03/28/2007;5552.69
03/27/2007;5587.06
03/26/2007;5576.30
03/23/2007;5634.75
03/22/2007;5598.37
03/21/2007;5502.18
03/20/2007;5503.27
03/19/2007;5458.95
03/16/2007;5382.16
03/15/2007;5389.85
03/14/2007;5296.22
03/13/2007;5432.94
03/12/2007;5496.07
03/09/2007;5537.84
03/08/2007;5524.26
03/07/2007;5455.07
03/06/2007;5437.13
03/05/2007;5385.03
03/02/2007;5424.70
03/01/2007;5458.40
02/28/2007;5516.32
02/27/2007;5588.39
02/26/2007;5762.54
02/23/2007;5716.38
02/22/2007;5707.86
02/21/2007;5694.56
02/20/2007;5713.45
02/19/2007;5739.90
02/16/2007;5713.59
02/15/2007;5720.88
02/14/2007;5725.84
02/13/2007;5682.69
02/12/2007;5643.95
02/09/2007;5692.45
02/08/2007;5665.10
02/07/2007;5703.00
02/06/2007;5676.78
02/05/2007;5681.11
02/02/2007;5677.30
02/01/2007;5662.25
01/31/2007;5608.31
01/30/2007;5645.59
01/29/2007;5619.70
01/26/2007;5582.30
01/25/2007;5609.20
01/24/2007;5638.08
01/23/2007;5575.07
01/22/2007;5579.78
01/19/2007;5614.70
01/18/2007;5555.04
01/17/2007;5561.78
01/16/2007;5591.54
01/15/2007;5631.08
01/12/2007;5617.62
01/11/2007;5609.80
01/10/2007;5501.95
01/09/2007;5533.03
01/08/2007;5518.59
01/05/2007;5517.35
01/04/2007;5574.56
01/03/2007;5610.92
01/02/2007;5617.71
12/29/2006;5541.76
12/28/2006;5533.36
12/27/2006;5540.01
12/22/2006;5453.94
12/21/2006;5510.39
12/20/2006;5514.42
12/19/2006;5484.76
12/18/2006;5530.32
12/15/2006;5541.62
12/14/2006;5509.58
12/13/2006;5475.85
12/12/2006;5426.82
12/11/2006;5427.56
12/08/2006;5384.16
12/07/2006;5379.21
12/06/2006;5350.62
12/05/2006;5359.69
12/04/2006;5296.08
12/01/2006;5254.05
11/30/2006;5327.64
11/29/2006;5381.25
11/28/2006;5306.24
11/27/2006;5308.65
11/24/2006;5389.46
11/23/2006;5424.86
11/22/2006;5452.49
11/21/2006;5459.35
11/20/2006;5454.74
11/17/2006;5439.71
11/16/2006;5505.72
11/15/2006;5511.53
11/14/2006;5476.28
11/13/2006;5490.56
11/10/2006;5447.50
11/09/2006;5448.60
11/08/2006;5437.16
11/07/2006;5437.78
11/06/2006;5402.36
11/03/2006;5336.30
11/02/2006;5310.07
11/01/2006;5370.86
10/31/2006;5348.73
10/30/2006;5362.23
10/27/2006;5396.03
10/26/2006;5433.79
10/25/2006;5422.28
10/24/2006;5404.54
10/23/2006;5411.81
